2025-08-01 07:11:52.963 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
Account{name=SBSS, path=C:/Users/See/Downloads/SBSS, type=PREDICT}
Account{name=.git, path=C:/Users/See/Downloads/SBSS/.git, type=PREDICT}
Account{name=remotes, path=C:/Users/See/Downloads/SBSS/.git/logs/refs/remotes, type=PREDICT}
Account{name=remotes, path=C:/Users/See/Downloads/SBSS/.git/refs/remotes, type=PREDICT}
Account{name=css, path=C:/Users/See/Downloads/SBSS/assets/css, type=PREDICT}
2025-08-01 09:26:26.720 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.AccountManager - [client:40010105]load account manager finish
2025-08-01 09:26:26.721 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.userspace.UserspaceManager - [framework:30010402]config file(C:\Users\See/.rmv/config) watcher launch successful
2025-08-01 10:01:00.291 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/See/Downloads/SBSS)
2025-08-01 10:18:08.865 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/See/Downloads/SBSS)
2025-08-01 10:18:47.114 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/See/Downloads/SBSS)
2025-08-01 13:04:48.331 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/See/Downloads/SBSS)
2025-08-01 13:08:59.959 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/See/Downloads/SBSS)
2025-08-01 13:09:04.134 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(C:/Users/See/Downloads/SBSS)
